matchId,queueId,Diff_LV,Diff_CS,Diff_jglCS,Diff-K,Diff-K-top,K-WIN-top,K-LOSE-top,Diff-K-jug,K-WIN-jug,K-LOSE-jug,Diff-K-mid,K-WIN-mid,K-LOSE-mid,Diff-K-ad,K-WIN-ad,K-LOSE-ad,Diff-K-sup,K-WIN-sup,K-LOSE-sup,invadeKill,Diff-A,Diff_WARDplaced,Diff-ControlWARDplaced,LOSE_controlWARDPlaced,WIN_controlWARDPlaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_FirstBLOOD,dragonType,result
KR_6763044650,440,3,1,-4,9,4,4,0,-1,2,3,6,6,0,-1,2,3,1,3,2,1,3,1,1,5,6,2,0,1,0,1,1,1,0,1
KR_6762405616,420,1,0,-13,10,2,3,1,3,3,0,-2,1,3,4,4,0,3,3,0,0,12,-3,2,4,6,5,0,2,1,0,1,1,3,1
KR_6738233499,440,7,94,44,13,3,3,0,7,10,3,-2,3,5,5,11,6,0,0,0,-1,12,-97,4,2,6,7,0,2,1,1,1,-1,5,1
KR_6728504710,420,5,41,-8,11,-4,2,6,3,4,1,9,10,1,2,3,1,1,2,1,0,13,48,-5,7,2,-24,0,-1,1,-1,-1,-1,4,1
KR_6641153552,420,2,-23,-21,10,6,6,0,1,3,2,-2,2,4,5,5,0,0,0,0,0,17,-30,1,2,3,3,0,1,1,0,1,-1,5,1
KR_6751940531,420,3,19,49,6,-2,0,2,2,3,1,6,6,0,0,2,2,0,0,0,1,2,5,1,4,5,3,0,2,1,1,1,1,3,1
KR_6709851668,420,8,92,43,17,0,2,2,5,7,2,3,3,0,10,10,0,-1,1,2,2,20,1,-1,4,3,-1,0,2,1,0,1,1,2,1
KR_6757640065,440,-1,14,-12,-3,2,2,0,0,0,0,-13,0,13,7,8,1,1,1,0,1,2,-15,-1,2,1,2,0,0,0,0,-1,1,0,1
KR_6759635655,420,6,90,26,10,2,4,2,2,4,2,4,4,0,3,3,0,-1,0,1,1,17,9,-1,4,3,-3,0,2,1,1,1,1,4,1
KR_6737196746,420,1,23,4,3,0,1,1,-1,3,4,5,5,0,-2,1,3,1,1,0,0,-3,27,-1,7,6,-8,0,1,1,-1,1,1,6,1
KR_6747078560,420,0,-69,-8,1,0,3,3,0,4,4,2,3,1,-2,1,3,1,4,3,0,-1,0,-1,3,2,0,0,0,-1,0,0,1,4,1
KR_6764556115,440,3,40,7,11,-1,3,4,2,3,1,-1,2,3,9,9,0,2,2,0,3,17,24,8,0,8,1,0,3,-1,1,1,1,3,1
KR_6714305061,420,-1,-65,-4,1,-5,0,5,3,4,1,3,5,2,0,2,2,0,0,0,0,5,3,3,3,6,-2,0,0,1,1,0,-1,6,1
KR_6759618663,440,4,5,21,13,1,3,2,7,7,0,1,3,2,0,2,2,4,4,0,0,16,-170,1,5,6,0,0,0,1,0,0,1,4,1
KR_6658894914,420,2,-23,-16,7,-2,2,4,4,6,2,0,2,2,3,4,1,2,2,0,0,5,19,2,3,5,-2,0,-1,1,-1,-1,-1,5,1
KR_6650679326,420,4,7,-5,7,0,2,2,-2,4,6,3,4,1,3,4,1,3,3,0,0,4,0,-2,6,4,-1,0,-1,-1,1,-1,1,5,1
KR_6750108839,420,0,51,-25,-1,-1,2,3,1,5,4,1,2,1,-3,1,4,1,3,2,0,2,-12,0,3,3,0,0,2,-1,1,1,1,6,1
KR_6742002083,420,3,65,-4,10,1,1,0,7,8,1,2,2,0,1,3,2,-1,1,2,0,7,-1,-4,6,2,1,0,0,1,-1,1,1,5,1
KR_6743174734,420,3,27,24,4,2,4,2,5,9,4,0,3,3,-2,2,4,-1,5,6,0,4,4,0,2,2,0,0,2,-1,1,1,1,4,1
KR_6744837405,420,2,-14,8,3,1,3,2,2,2,0,-1,0,1,1,3,2,0,2,2,0,5,-31,1,6,7,1,0,0,-1,1,0,-1,3,1
KR_6699747415,420,4,18,24,10,-2,3,5,5,7,2,0,3,3,2,2,0,5,6,1,0,13,35,1,3,4,-1,0,1,1,0,1,1,2,1
KR_6706751652,440,2,25,20,8,2,3,1,2,4,2,6,6,0,-2,3,5,0,0,0,0,5,-3,-2,4,2,3,0,0,1,-1,0,1,3,1
KR_6689825271,420,1,13,10,4,-3,0,3,5,6,1,5,6,1,-1,4,5,-2,0,2,1,-4,0,0,3,3,-1,0,1,-1,1,1,1,4,1
KR_6760820864,420,2,13,-4,9,2,4,2,1,3,2,1,4,3,6,7,1,-1,3,4,1,15,6,0,3,3,-2,0,1,0,1,1,1,0,1
KR_6566815737,420,1,31,24,1,-5,1,6,4,5,1,-2,2,4,0,1,1,4,4,0,1,9,23,1,3,4,3,0,0,1,-1,0,1,3,1
KR_6738399083,440,0,-7,0,4,1,2,1,-1,1,2,3,4,1,0,3,3,1,2,1,0,9,3,-3,8,5,5,0,0,-1,1,0,1,4,1
KR_6719270275,440,2,-13,-7,6,3,4,1,4,4,0,-1,1,2,0,2,2,0,2,2,0,9,-2,-1,5,4,5,0,1,0,1,1,1,0,1
KR_6698283928,420,0,81,-2,-2,1,2,1,-1,2,3,4,5,1,2,7,5,-8,0,8,-1,-11,-8,-5,8,3,3,0,1,-1,-1,1,-1,1,1
KR_6762638342,420,2,-64,-19,16,-2,0,2,2,4,2,5,5,0,8,10,2,3,6,3,0,7,64,1,2,3,3,0,0,1,1,1,1,4,1
KR_6752871949,420,6,90,32,12,3,3,0,7,9,2,5,10,5,-3,0,3,0,1,1,1,8,-10,1,4,5,-1,0,1,1,1,1,1,1,1
KR_6680124795,420,1,-59,28,4,0,0,0,5,8,3,2,2,0,-1,1,2,-2,0,2,1,12,-4,2,7,9,1,0,-1,1,-1,-1,1,3,1
KR_6763516692,440,3,17,4,12,1,3,2,2,4,2,6,7,1,3,5,2,0,3,3,0,6,2,2,3,5,-3,0,1,-1,1,1,1,5,1
KR_6648119370,420,-2,-43,8,-3,-2,1,3,-4,1,5,1,1,0,4,5,1,-2,0,2,0,-3,35,1,5,6,5,0,1,1,1,1,-1,1,1
KR_6760995135,420,4,1,20,15,4,4,0,8,8,0,5,6,1,-2,4,6,0,0,0,0,12,4,2,4,6,0,0,-1,1,1,-1,1,2,1
KR_6723772226,440,2,34,24,0,2,3,1,3,6,3,-1,1,2,-3,2,5,-1,0,1,0,2,4,2,3,5,-3,0,0,1,0,0,-1,2,1
KR_6659742952,420,1,30,7,0,2,4,2,-1,3,4,0,0,0,-1,1,2,0,1,1,0,-2,2,0,3,3,0,0,0,1,-1,0,1,5,1
KR_6730345324,420,6,87,29,14,5,5,0,3,4,1,-1,1,2,4,9,5,3,3,0,0,7,41,-3,5,2,-11,0,4,1,-1,1,1,3,1
KR_6690463429,420,4,70,-32,11,1,1,0,0,4,4,3,3,0,6,6,0,1,1,0,0,15,-107,-2,5,3,2,0,1,1,1,1,-1,4,1
KR_6650958601,420,0,-8,7,-5,2,4,2,-3,2,5,0,1,1,-4,2,6,0,2,2,0,-6,-5,-3,6,3,-1,0,0,-1,-1,1,1,1,1
KR_6762239420,420,4,-56,30,6,0,1,1,3,4,1,-1,1,2,2,3,1,2,2,0,0,6,20,-1,2,1,-1,0,0,1,0,1,1,5,1
KR_6701529282,440,1,1,16,4,-2,0,2,0,7,7,3,3,0,-1,4,5,4,5,1,0,4,-5,1,4,5,-2,0,0,1,1,0,1,3,1
KR_6752591407,420,-1,18,9,0,0,2,2,1,2,1,0,0,0,-1,4,5,0,2,2,0,-5,15,2,5,7,-6,0,-1,1,-1,-1,1,4,1
KR_6760118526,420,2,56,1,12,3,7,4,4,6,2,1,4,3,6,8,2,-2,3,5,1,16,8,1,3,4,5,0,0,1,-1,1,1,1,1
KR_6635468309,420,2,-55,27,4,1,2,1,-6,1,7,5,5,0,4,5,1,0,0,0,1,10,0,-4,8,4,0,0,-1,-1,-1,-1,1,6,1
KR_6757305014,420,2,66,30,2,-1,2,3,2,4,2,1,1,0,2,5,3,-2,1,3,-1,0,125,1,2,3,-3,0,0,-1,-1,1,-1,4,1
KR_6761857890,420,0,-37,81,-4,-2,1,3,-1,2,3,1,2,1,1,5,4,-3,0,3,0,0,0,1,5,6,5,0,1,0,0,1,-1,0,1
KR_6756470585,420,0,-7,14,6,-3,0,3,-2,2,4,3,3,0,1,1,0,7,7,0,1,5,-6,-2,6,4,1,0,0,1,-1,1,1,4,1
KR_6658038780,420,0,27,43,-4,-4,1,5,8,9,1,-3,0,3,-3,0,3,-2,2,4,0,-5,14,1,3,4,-8,0,-1,1,-1,-1,-1,1,1
KR_6764082500,440,3,32,21,9,-1,2,3,1,1,0,1,2,1,5,6,1,3,3,0,0,12,43,5,3,8,-20,0,2,1,1,1,1,5,1
KR_6674727163,420,0,13,19,0,4,4,0,3,4,1,-1,2,3,-4,1,5,-2,1,3,0,-5,-4,-3,6,3,4,0,0,1,1,1,-1,2,1
KR_6685857850,420,3,45,41,4,3,3,0,0,5,5,-1,5,6,2,4,2,0,1,1,0,3,16,-4,7,3,3,0,0,-1,-1,-1,-1,1,1
KR_6756309893,420,-1,20,16,-12,-1,3,4,-1,1,2,-3,1,4,-8,1,9,1,3,2,1,-13,26,-2,5,3,-22,0,-1,1,-1,-1,1,4,1
KR_6655786235,420,1,-17,19,3,1,2,1,-2,2,4,1,1,0,1,1,0,2,2,0,1,6,-2,4,6,10,-3,0,1,-1,0,1,1,5,1
KR_6746715061,420,3,67,7,8,3,4,1,1,4,3,2,3,1,1,1,0,1,1,0,0,2,9,1,5,6,3,0,1,1,-1,1,1,3,1
KR_6763605436,420,0,-35,-42,7,2,2,0,0,2,2,4,4,0,1,4,3,0,1,1,0,9,-8,-3,6,3,2,0,0,-1,-1,0,1,3,1
KR_6749576153,420,2,86,0,2,-2,0,2,2,3,1,-2,0,2,3,3,0,1,2,1,0,7,0,1,1,2,0,0,0,1,-1,0,1,6,1
KR_6706509464,420,0,13,4,-2,4,4,0,3,4,1,-3,0,3,-4,0,4,-2,0,2,0,-10,5,0,4,4,-2,0,-1,1,-1,-1,-1,4,1
KR_6647989730,420,0,-30,32,-3,0,3,3,3,4,1,-1,0,1,-3,1,4,-2,0,2,-1,-7,-40,-2,6,4,-4,0,0,1,-1,0,-1,6,1
KR_6763302334,440,2,-20,-15,4,4,4,0,0,0,0,1,4,3,1,1,0,-2,0,2,1,7,20,4,5,9,1,0,0,-1,1,1,1,6,1
KR_6684907579,420,0,-3,-13,0,4,5,1,1,3,2,-4,1,5,2,5,3,-3,0,3,-1,-3,-10,-3,6,3,3,0,-1,1,-1,-1,-1,5,1
KR_6763634676,420,3,23,4,6,-3,0,3,0,2,2,5,5,0,0,1,1,4,4,0,0,12,7,4,0,4,1,0,2,1,1,1,-1,2,1
KR_6762100735,440,1,-68,-4,9,-1,1,2,2,3,1,1,2,1,5,5,0,2,3,1,0,7,2,0,2,2,-3,0,1,0,1,1,1,0,1
KR_6762985410,420,1,18,20,0,-1,3,4,-1,1,2,1,2,1,2,3,1,-1,0,1,0,2,-41,0,5,5,6,0,0,0,0,0,-1,0,1
KR_6733198781,420,6,87,7,11,4,4,0,-4,0,4,-1,2,3,8,10,2,4,4,0,0,13,13,1,2,3,4,0,1,1,0,1,-1,5,1
KR_6722625062,420,2,33,-3,5,1,3,2,2,4,2,-1,0,1,3,3,0,0,0,0,0,7,287,-2,5,3,19,0,1,-1,1,1,-1,5,1
KR_6747900707,420,0,6,-8,-3,1,1,0,0,4,4,5,5,0,-5,0,5,-4,0,4,0,-9,-14,-7,8,1,3,0,0,1,1,1,-1,3,1
KR_6725121783,440,0,-12,-6,1,-2,2,4,-4,2,6,2,2,0,7,7,0,-2,1,3,0,7,-15,3,3,6,-2,0,-1,1,-1,-1,1,2,1
KR_6763342004,420,1,23,8,4,5,6,1,-3,0,3,2,2,0,2,4,2,-2,0,2,0,-5,-4,-3,7,4,-3,0,1,1,-1,1,-1,1,1
KR_6758071161,420,3,-13,15,3,5,5,0,2,5,3,-3,2,5,2,2,0,-3,0,3,0,1,-2,-6,7,1,3,0,0,1,-1,1,1,3,1
KR_6719077147,420,7,162,35,15,0,2,2,2,4,2,7,9,2,7,8,1,-1,1,2,0,13,36,-1,5,4,3,0,1,1,-1,1,1,4,1
KR_6698608048,420,1,-42,3,-2,5,5,0,1,1,0,2,2,0,-9,3,12,-1,0,1,0,-7,-325,4,4,8,3,0,-3,1,-1,-1,-1,3,1
KR_6752166145,420,3,4,10,4,4,5,1,3,3,0,-1,0,1,0,2,2,-2,0,2,0,3,-15,3,2,5,-3,0,0,-1,1,1,-1,1,1
KR_6764392159,420,5,82,4,14,5,7,2,5,5,0,2,5,3,2,3,1,0,0,0,2,14,-16,0,4,4,5,0,1,1,1,1,1,2,1
KR_6764362739,440,0,-18,20,10,2,6,4,1,1,0,7,7,0,-2,2,4,2,2,0,0,8,13,4,0,4,-3,0,0,1,1,-1,1,3,1
KR_6763926615,420,1,65,-30,5,0,2,2,3,4,1,2,6,4,2,4,2,-2,1,3,0,14,10,2,5,7,3,0,1,-1,-1,1,-1,2,1
KR_6754319409,420,6,63,20,15,8,8,0,4,5,1,3,4,1,2,7,5,-2,1,3,0,6,1,5,0,5,3,0,3,1,1,1,1,4,1
KR_6761607506,420,-3,-53,-16,-6,-2,1,3,2,5,3,0,0,0,-4,2,6,-2,1,3,0,-4,-4,-1,7,6,1,0,-1,1,-1,-1,1,3,1
KR_6763775342,420,3,56,28,6,4,4,0,5,5,0,-2,3,5,-2,0,2,1,1,0,0,2,-3,-4,6,2,-1,0,0,1,1,1,1,4,1
KR_6414962066,420,2,24,20,-2,1,4,3,-2,2,4,-1,2,3,-1,2,3,1,4,3,0,0,-8,-3,6,3,4,0,0,-1,-1,0,-1,3,1
KR_6735245611,420,7,36,-16,13,1,3,2,6,9,3,0,4,4,3,4,1,3,4,1,1,10,14,2,5,7,-3,0,3,1,1,1,1,6,1
KR_6726832041,420,0,46,24,-1,2,3,1,1,1,0,0,1,1,-3,0,3,-1,1,2,0,-4,-1,-1,2,1,-1,0,0,-1,1,1,-1,3,1
KR_6756372558,440,4,-24,-1,9,3,7,4,5,6,1,1,3,2,2,3,1,-2,2,4,0,5,-10,-3,4,1,-1,0,1,-1,1,1,1,3,1
KR_6752320052,420,1,48,-4,-5,0,1,1,-3,0,3,-5,0,5,3,3,0,0,2,2,0,-6,-6,-2,5,3,0,0,0,1,-1,-1,-1,4,1
KR_6763112335,420,2,25,31,1,2,2,0,-4,3,7,-1,1,2,2,4,2,2,2,0,0,8,-321,6,2,8,1,0,0,1,-1,1,1,1,1
KR_6730808933,420,5,46,9,5,1,2,1,3,6,3,-3,1,4,7,8,1,-3,0,3,0,4,9,4,3,7,0,0,1,1,-1,1,1,6,1
KR_6758894619,420,0,-18,-12,2,-2,0,2,0,2,2,0,5,5,4,8,4,0,1,1,0,10,5,1,3,4,0,0,0,-1,1,1,-1,1,1
KR_6762383300,420,4,-44,5,7,0,2,2,5,6,1,0,2,2,0,4,4,2,3,1,0,7,-15,3,1,4,0,0,1,-1,1,1,-1,1,1
KR_6755792559,420,0,-18,0,4,-3,0,3,-2,5,7,2,3,1,8,11,3,-1,0,1,0,3,24,0,6,6,-3,0,-1,-1,1,-1,1,4,1
KR_6620881806,420,4,47,-8,12,4,4,0,7,8,1,-2,2,4,0,3,3,3,3,0,0,14,19,1,4,5,0,0,-1,1,-1,-1,-1,5,1
KR_6764479737,420,0,5,5,-4,1,1,0,-5,2,7,0,1,1,1,4,3,-1,2,3,1,-6,-19,2,2,4,-4,0,0,-1,1,0,1,5,1
KR_6735338472,420,-3,-54,-12,-10,-4,0,4,0,2,2,3,3,0,-8,2,10,-1,0,1,0,-7,6,1,2,3,-2,0,-2,-1,-1,-1,-1,2,1
KR_6755694716,440,7,42,56,9,4,5,1,-2,1,3,3,5,2,4,5,1,0,2,2,0,7,-1,7,3,10,-3,0,1,1,1,1,1,1,1
KR_6734271351,440,2,66,15,3,1,2,1,-4,0,4,1,1,0,4,6,2,1,1,0,0,-4,10,0,3,3,-3,0,0,1,0,0,1,4,1
KR_6638492322,420,2,41,-3,4,-1,1,2,-2,2,4,3,6,3,4,4,0,0,1,1,0,1,-5,4,2,6,-2,0,0,1,-1,-1,-1,3,1
KR_6760146970,420,2,-68,8,4,3,3,0,1,3,2,0,3,3,-4,2,6,4,4,0,0,3,-1,1,6,7,0,0,-1,1,0,-1,1,5,1
KR_6709607496,440,6,64,41,11,6,7,1,2,4,2,1,2,1,2,3,1,0,0,0,0,4,3,3,3,6,0,1,3,0,1,1,1,0,1
KR_6749051370,440,1,-26,-4,6,2,3,1,0,1,1,2,4,2,1,2,1,1,2,1,2,8,4,2,3,5,-3,0,0,-1,1,0,1,3,1
KR_6744236634,420,-1,-4,2,-5,2,3,1,-4,1,5,-2,0,2,-1,2,3,0,2,2,0,-7,113,-4,6,2,1,0,1,-1,1,1,1,4,1
KR_6740564887,420,1,1,-4,4,2,3,1,4,5,1,0,3,3,-4,3,7,2,3,1,0,2,-23,-5,10,5,5,0,1,1,0,1,1,3,1
KR_6735208444,420,2,55,9,4,-2,1,3,0,2,2,-2,1,3,6,9,3,2,3,1,0,4,5,-2,4,2,-2,0,0,-1,1,1,1,5,1
KR_6753692534,420,3,7,34,6,-1,1,2,0,2,2,7,10,3,-1,0,1,1,2,1,0,4,7,1,3,4,-2,0,3,1,1,1,1,6,1
KR_6596832852,420,3,-14,12,2,2,3,1,5,8,3,-1,1,2,-2,1,3,-2,0,2,-1,-1,1,-3,5,2,-1,0,3,-1,1,1,-1,3,1
KR_6746868167,420,1,-42,-17,7,3,3,0,1,3,2,-3,0,3,6,6,0,0,0,0,0,7,-4,1,4,5,4,0,1,-1,1,1,1,3,1
KR_6748193143,420,3,-16,24,6,2,4,2,3,3,0,1,2,1,-2,0,2,2,3,1,0,5,-1,-1,5,4,-3,0,0,0,1,-1,1,0,1
KR_6740164316,420,3,28,8,0,1,2,1,3,4,1,-2,0,2,-3,0,3,1,2,1,0,2,121,1,4,5,-2,0,0,1,1,0,-1,1,1
KR_6698425403,420,6,119,48,9,2,3,1,0,6,6,6,7,1,0,5,5,1,1,0,2,8,-6,-6,10,4,6,0,2,1,1,1,1,3,1
KR_6760665363,440,-1,-3,6,1,1,1,0,-4,1,5,1,1,0,-3,1,4,6,6,0,0,3,5,-3,6,3,-4,0,1,-1,-1,-1,1,5,1
KR_6695720645,420,-1,26,31,1,-1,1,2,0,2,2,-3,4,7,2,2,0,3,5,2,0,4,50,-2,6,4,-35,0,0,1,0,0,1,6,1
KR_6739073788,420,2,-26,24,5,-2,0,2,-3,5,8,4,5,1,5,5,0,1,1,0,0,7,6,-1,5,4,8,0,1,1,0,1,1,5,1
KR_6574513389,420,-1,-22,7,-4,-2,2,4,-3,2,5,1,1,0,-3,1,4,3,3,0,0,-3,-1,0,6,6,0,0,0,-1,0,-1,-1,1,1
KR_6660121388,420,1,80,-1,1,0,0,0,-6,1,7,1,3,2,6,7,1,0,0,0,0,2,-20,-1,5,4,4,0,2,1,-1,1,-1,3,1
KR_6680210809,420,0,25,-52,1,-2,0,2,-5,4,9,-1,1,2,7,9,2,2,2,0,-1,8,3,-7,11,4,2,0,3,-1,1,1,-1,2,1
KR_6764233317,420,0,-71,-28,2,3,4,1,3,4,1,1,1,0,-4,0,4,-1,0,1,0,0,-2,-1,6,5,2,0,-1,0,1,-1,-1,0,1
KR_6745700054,420,3,26,4,9,-3,0,3,0,2,2,11,11,0,-1,1,2,2,3,1,1,12,-2,3,4,7,-4,0,0,1,-1,-1,1,6,1
KR_6751489280,420,1,13,20,-1,-5,0,5,3,3,0,-1,0,1,1,2,1,1,2,1,0,4,-28,-5,6,1,2,0,0,0,-1,-1,1,0,1
KR_6705747865,420,3,22,8,4,-1,2,3,-1,0,1,3,4,1,3,3,0,0,0,0,-1,1,3,4,2,6,2,0,2,1,1,1,-1,1,1
KR_6762285084,420,1,81,-21,1,1,1,0,-1,3,4,2,2,0,-1,2,3,0,1,1,0,0,-30,1,5,6,2,0,0,-1,1,0,1,4,1
KR_6756168547,420,0,3,-22,-11,-1,2,3,-3,3,6,-1,1,2,-6,3,9,0,2,2,0,-9,-5,-6,6,0,-2,0,0,-1,0,0,-1,3,1
KR_6619709394,420,0,33,-16,5,-4,0,4,0,2,2,2,4,2,6,7,1,1,2,1,-1,9,12,5,4,9,-1,0,0,1,0,0,-1,6,1
KR_6741635141,420,1,25,8,1,0,0,0,-4,2,6,1,1,0,3,4,1,1,1,0,0,0,3,4,2,6,0,0,1,1,1,1,1,1,1
KR_6739901431,420,5,102,13,8,-5,1,6,4,6,2,3,3,0,2,4,2,4,5,1,3,11,0,-3,7,4,0,0,3,-1,1,1,1,5,1
KR_6744425439,420,4,31,18,1,-4,1,5,1,2,1,0,1,1,4,6,2,0,3,3,1,3,-2,4,4,8,-3,0,1,1,-1,1,1,5,1
KR_6672613811,420,4,18,56,2,0,3,3,8,9,1,-2,3,5,-2,1,3,-2,1,3,0,-12,17,-4,5,1,-2,0,1,0,1,1,1,0,1
KR_6742055451,440,0,103,20,-3,6,6,0,-3,1,4,0,2,2,-4,3,7,-2,2,4,0,-7,-9,-2,3,1,2,0,0,1,0,-1,-1,6,1
KR_6652835316,420,4,39,4,10,3,3,0,4,5,1,1,1,0,1,3,2,1,1,0,0,6,17,-1,6,5,0,0,0,-1,1,1,1,2,1
KR_6761831465,440,5,85,33,19,4,5,1,4,4,0,0,6,6,10,14,4,1,1,0,3,19,-3,4,1,5,6,0,3,1,1,1,1,5,1
KR_6688768403,420,2,-34,32,2,1,1,0,1,4,3,-5,7,12,2,3,1,3,4,1,0,7,-8,2,4,6,21,0,0,-1,1,1,1,6,1
KR_6729032374,440,3,42,30,6,1,1,0,-2,2,4,1,5,4,-1,3,4,7,8,1,3,18,-5,-6,7,1,5,0,1,1,-1,1,1,6,1
KR_6761482460,420,0,27,4,2,7,7,0,-5,2,7,0,4,4,1,2,1,-1,0,1,1,-7,20,2,1,3,2,0,1,1,0,1,1,4,1
KR_6760207109,420,2,20,24,4,2,3,1,4,6,2,0,3,3,-1,1,2,-1,0,1,0,2,0,-2,6,4,1,0,1,1,1,1,1,6,1
KR_6733307004,440,3,46,-9,13,-2,1,3,2,4,2,4,6,2,3,6,3,6,8,2,0,8,-2,0,3,3,2,0,0,0,-1,0,-1,0,1
KR_6739799893,420,1,-46,-19,7,4,6,2,0,3,3,3,4,1,-1,2,3,1,3,2,-1,8,-30,-5,8,3,9,0,-1,-1,-1,-1,-1,2,1
KR_6763112985,420,4,25,-16,7,4,5,1,-2,0,2,1,5,4,3,3,0,1,2,1,1,6,2,4,5,9,-4,0,1,1,1,1,1,2,1
KR_6739243961,420,-1,-10,-8,1,2,3,1,-1,1,2,-3,2,5,3,6,3,0,3,3,0,4,5,0,3,3,-2,0,1,1,1,1,-1,2,1
KR_6755474264,420,2,71,17,8,0,2,2,2,5,3,1,1,0,6,7,1,-1,1,2,1,8,-6,2,1,3,1,0,0,0,1,1,-1,0,1
KR_6728078343,420,1,-20,5,4,-1,2,3,-1,2,3,1,1,0,5,7,2,0,1,1,0,8,-1,0,5,5,3,0,-1,0,-1,-1,1,0,1
KR_6706161152,420,2,3,-4,7,-1,1,2,3,3,0,-1,3,4,1,2,1,5,5,0,0,5,9,3,2,5,-2,0,1,1,-1,1,-1,6,1
KR_6763227268,420,-3,-26,-28,-2,-5,0,5,3,3,0,-1,0,1,1,1,0,0,0,0,0,-1,3,-2,7,5,0,0,0,-1,-1,0,1,4,1
KR_6683581297,440,6,129,26,11,-2,1,3,2,5,3,5,8,3,4,5,1,2,3,1,3,12,-5,-5,7,2,2,0,0,1,1,1,1,2,1
KR_6763534633,420,-1,33,-20,-3,-3,1,4,-3,1,4,-1,2,3,4,6,2,0,1,1,0,-7,8,-1,8,7,-2,0,0,-1,1,1,1,3,1
KR_6694794386,420,-4,-69,-20,0,-2,1,3,2,3,1,0,3,3,1,3,2,-1,1,2,0,0,6,-2,4,2,2,0,0,1,1,0,1,4,1
KR_6639369046,420,1,64,24,2,2,2,0,2,8,6,0,1,1,-2,1,3,0,0,0,0,-6,65,2,4,6,-2,0,1,-1,-1,1,1,5,1
KR_6752218922,420,4,82,19,8,0,4,4,-2,2,4,3,3,0,4,5,1,3,3,0,0,7,1,4,2,6,3,0,2,1,1,1,1,4,1
KR_6704107937,420,3,87,13,5,7,7,0,-1,3,4,0,2,2,-2,4,6,1,2,1,0,-9,-7,-2,5,3,1,0,2,1,1,1,-1,3,1
KR_6763541958,420,5,44,0,4,3,4,1,0,1,1,-1,4,5,1,3,2,1,2,1,-1,7,56,2,4,6,2,0,0,-1,1,1,-1,4,1
KR_6758967267,440,5,-14,13,16,6,6,0,-2,3,5,1,3,2,10,10,0,1,2,1,0,11,-1,1,2,3,2,0,1,1,1,1,-1,2,1
KR_6762496647,420,0,23,-56,0,7,7,0,-4,0,4,-3,2,5,0,1,1,0,0,0,0,4,8,3,3,6,-4,0,1,1,-1,1,1,6,1
KR_6761105721,420,1,40,12,2,-1,1,2,0,3,3,4,4,0,-1,2,3,0,1,1,1,6,12,-1,9,8,3,0,0,1,-1,0,1,6,1
KR_6653179789,420,-2,12,-4,1,1,2,1,2,2,0,-3,1,4,2,2,0,-1,0,1,0,6,-22,4,1,5,2,0,1,1,1,1,1,4,1
KR_6357082756,420,0,6,4,2,0,1,1,0,5,5,-1,1,2,3,3,0,0,0,0,0,8,0,0,0,0,13,0,0,1,-1,0,-1,3,1
KR_6761716139,420,1,3,7,6,9,10,1,1,4,3,1,2,1,-6,2,8,1,2,1,-1,1,4,2,4,6,1,0,1,1,1,1,-1,2,1
KR_6749216060,420,3,117,4,-1,-1,2,3,0,5,5,-1,1,2,2,2,0,-1,0,1,0,0,2,-1,4,3,1,0,0,1,0,0,-1,4,1
KR_6603758924,420,5,71,-30,10,3,3,0,1,1,0,-1,3,4,5,7,2,2,3,1,0,16,-148,4,2,6,1,0,-1,1,-1,-1,1,2,1
KR_6762368982,420,-2,-19,12,-5,-1,3,4,1,4,3,-3,1,4,-2,0,2,0,0,0,0,-8,12,3,4,7,0,0,0,-1,1,0,-1,5,1
KR_6757064737,420,-1,18,32,8,0,2,2,2,4,2,2,2,0,5,7,2,-1,4,5,1,12,-2,3,1,4,0,0,0,1,0,0,1,3,1
KR_6710279339,420,5,94,4,9,4,4,0,3,3,0,2,2,0,3,5,2,-3,0,3,0,6,0,0,5,5,5,0,1,0,1,1,1,0,1
KR_6740615898,420,0,23,12,3,-2,2,4,1,6,5,-1,4,5,0,3,3,5,6,1,0,5,5,1,3,4,-2,0,1,-1,-1,1,1,1,1
KR_6414475037,420,6,84,25,18,7,7,0,-1,0,1,4,5,1,7,7,0,1,1,0,0,12,12,-2,2,0,0,0,3,1,0,1,1,4,1
KR_6720134990,420,1,4,18,1,2,3,1,-1,2,3,-1,2,3,2,4,2,-1,1,2,0,-1,20,-1,2,1,3,0,0,1,1,-1,1,1,1
KR_6759545047,420,0,-19,13,1,-2,0,2,0,1,1,5,5,0,-1,0,1,-1,0,1,0,6,-1,-3,8,5,2,0,-1,-1,1,-1,1,6,1
KR_6756539208,420,1,-60,22,4,1,2,1,-1,1,2,-2,3,5,4,8,4,2,3,1,0,-8,1,-1,4,3,-4,0,0,-1,1,0,-1,5,1
KR_6749563264,420,7,61,10,13,-1,1,2,4,4,0,3,3,0,5,6,1,2,2,0,0,11,9,3,3,6,-5,0,1,-1,1,1,1,4,1
KR_6713966568,420,4,119,17,5,-2,0,2,4,4,0,3,5,2,1,2,1,-1,0,1,0,1,-26,-1,4,3,8,0,1,1,0,1,1,2,1
